"2018","type","DGP","niter"
0.0635902131297135,"se",1,64
1,"coverage",1,64
29.5887129306793,"time",1,64
0.0456877992047824,"est",2,64
0.348809338636465,"se",2,64
1,"coverage",2,64
33.3115139007568,"time",2,64
-0.03804089313864,"est",1,65
0.052083848347998,"se",1,65
1,"coverage",1,65
34.7386209964752,"time",1,65
-0.0337866984035262,"est",2,65
0.289535882775231,"se",2,65
1,"coverage",2,65
31.6280250549316,"time",2,65
0.0352323729988786,"est",1,66
0.0625995963988581,"se",1,66
1,"coverage",1,66
35.8085799217224,"time",1,66
-0.112300925864942,"est",2,66
0.138075723141357,"se",2,66
1,"coverage",2,66
35.2584631443024,"time",2,66
0.0331215071893363,"est",1,67
0.0778451396715852,"se",1,67
1,"coverage",1,67
33.8081669807434,"time",1,67
0.229384816923782,"est",2,67
0.260878865307675,"se",2,67
1,"coverage",2,67
27.9973909854889,"time",2,67
0.088714485336344,"est",1,68
0.0733509010970663,"se",1,68
1,"coverage",1,68
33.4933860301971,"time",1,68
0.22575394292407,"est",2,68
0.344308388434903,"se",2,68
1,"coverage",2,68
39.7243008613586,"time",2,68
0.0718740272734371,"est",1,69
0.0753701421885168,"se",1,69
1,"coverage",1,69
30.9756951332092,"time",1,69
0.0809484337842186,"est",2,69
0.271703155546508,"se",2,69
1,"coverage",2,69
29.1408090591431,"time",2,69
-0.0126411273922935,"est",1,70
0.0768672366871343,"se",1,70
1,"coverage",1,70
32.5407149791718,"time",1,70
0.206523633580218,"est",2,70
0.385691199190357,"se",2,70
1,"coverage",2,70
27.8577959537506,"time",2,70
-0.0678598147407614,"est",1,71
0.0726137175909417,"se",1,71
1,"coverage",1,71
36.4422628879547,"time",1,71
0.0316935130108122,"est",2,71
0.248411118561243,"se",2,71
1,"coverage",2,71
34.2527048587799,"time",2,71
0.00799352109671325,"est",1,72
0.0552223295916826,"se",1,72
1,"coverage",1,72
33.9173560142517,"time",1,72
0.12581214701665,"est",2,72
0.299843037402677,"se",2,72
1,"coverage",2,72
29.9598288536072,"time",2,72
0.109335855116977,"est",1,73
0.0804758287229888,"se",1,73
1,"coverage",1,73
42.2990381717682,"time",1,73
0.00930550502612437,"est",2,73
0.314180541315726,"se",2,73
1,"coverage",2,73
35.8940749168396,"time",2,73
0.0221538826470127,"est",1,74
0.0699585014534953,"se",1,74
1,"coverage",1,74
30.7651469707489,"time",1,74
0.104914835773762,"est",2,74
0.3257177594136,"se",2,74
1,"coverage",2,74
32.5016920566559,"time",2,74
-0.00215832029093654,"est",1,75
0.0572466847791604,"se",1,75
1,"coverage",1,75
36.9948060512543,"time",1,75
0.00135878387246802,"est",2,75
